Stokes and Sons;1940.71;3;4;4.41
DuBuque - Hyatt;1553.22;3;4;9.22
Gutkowski, Hintz and Romaguera;810.25;2;2;9.04
Lehner Inc;1000.61;3;4;7.10
Lakin - Schultz;1211.31;3;4;3.87
Crona, Dooley and Carter;847.58;2;3;1.26
Bergnaum, Muller and Marquardt;1490.85;4;2;4.88
Gleason - Dietrich;1383.53;3;4;2.86
Wilderman Inc;732.82;3;3;8.29
Altenwerth, Barrows and Kemmer;702.86;1;2;7.20
Wilkinson - Wilderman;1860.35;3;4;2.22
Ankunding - Conroy;822.49;4;2;6.31
Marquardt, Funk and Beer;1860.13;4;4;7.42
Fadel - Wiegand;1685.92;2;3;1.75
Mayert, Mertz and Balistreri;1206.82;2;5;7.20
Kihn, Nikolaus and Hintz;622.83;3;4;8.15
Cruickshank Group;2231.03;1;3;5.13
Miller LLC;917.42;4;3;3.21
Quigley and Sons;1028.78;2;2;3.87
Heidenreich - Jast;2276.11;4;2;8.25
Wiza Group;1202.81;4;4;1.76
Ankunding Group;938.66;4;4;2.24
Kuhlman LLC;2168.05;3;5;3.79
Wiegand LLC;1204.21;4;3;7.74
Quigley Group;1738.82;4;2;5.70
Welch, Morar and Harvey;1774.20;1;3;5.56
Kshlerin - Parker;958.48;3;3;8.49
Schuster Inc;2009.73;1;3;3.38
Dibbert LLC;1120.47;4;3;8.95
Hilll LLC;2374.98;3;4;9.10
Bartoletti LLC;1300.87;2;3;5.54
Cartwright LLC;2413.19;3;3;1.43
Huel Inc;1877.82;2;3;4.75
Harber, Cole and Gibson;1831.38;1;2;3.14
Koelpin - Rippin;2136.86;4;2;1.98
Crona, Williamson and D\Amore;1355.23;2;4;7.41
Halvorson - Kreiger;997.20;1;5;4.52
Altenwerth and Sons;1398.35;3;4;7.32
Kuhic Inc;1677.14;1;4;1.89
Pollich Inc;1889.11;2;4;2.39
Huel - Conn;701.13;3;5;2.24
Rippin, Rodriguez and Ondricka;2319.85;3;3;8.17
Kuhlman, Homenick and Hyatt;2108.01;3;3;8.05
Morissette - Parisian;766.02;1;2;1.40
Dicki, Hermann and Durgan;1775.83;2;3;1.81
Franecki, Wunsch and Adams;1640.91;3;3;9.29
Hermann - Mante;2444.93;3;3;9.98
O\Keefe, VonRueden and Kris;1397.12;2;5;3.36
Jakubowski - Carter;647.38;3;4;5.61
Dicki Group;1601.14;2;2;2.27
Prohaska and Sons;2165.80;2;5;9.21
Upton LLC;710.69;2;5;9.67
Roberts - Bins;950.42;2;4;5.08
Turcotte Group;1701.79;3;4;2.66
Lowe Group;1673.04;1;4;4.65
Cronin - Durgan;1455.49;4;2;9.18
Hyatt and Sons;1473.56;2;3;1.75
Bosco, Rippin and Hamill;1492.72;3;3;4.42
Casper, Ziemann and Rutherford;1189.82;4;3;8.48
Stroman and Sons;583.37;3;2;9.06
Lesch - Nienow;1666.55;1;3;2.46
Reichert LLC;1559.90;1;4;6.31
Schoen, Greenfelder and Heathcote;1740.66;4;3;5.89
Kshlerin, Schaden and Gleichner;1205.71;3;4;2.23
O\Kon, Hodkiewicz and Strosin;1817.29;4;5;7.61
Schmidt - Bergnaum;1296.67;3;4;8.54
Pollich LLC;1787.01;4;3;9.80
Nikolaus - Marks;2458.29;3;5;7.80
Hyatt - VonRueden;1020.92;4;2;3.17
Parker - Leffler;1419.48;1;4;8.53
West Group;1234.67;1;4;2.33
Wintheiser Group;1742.32;4;3;3.56
Sporer - Zulauf;777.43;4;3;8.60
Lockman - Lemke;1633.96;4;2;7.55
O\Connell, Hintz and Sawayn;1955.77;2;4;1.63
Barton, Kilback and Spinka;1493.87;2;3;9.64
Miller - Buckridge;2248.95;1;2;1.96
Connelly Inc;1860.25;1;2;9.93
Lueilwitz - Glover;964.05;2;2;7.09
Champlin - Satterfield;720.04;3;3;5.78
Littel, Bosco and Wisozk;517.58;3;2;9.18
Orn Inc;943.47;1;4;6.79
Bechtelar LLC;500.18;1;4;4.94
Harvey - Sanford;2045.45;1;3;9.48
Bartell - Gutkowski;1665.70;3;4;4.60
Denesik and Sons;1711.62;2;4;7.89
Tromp Group;712.96;2;2;7.82
Kemmer - Halvorson;1114.50;3;5;9.55
Mertz Inc;603.61;3;4;3.47
Dickinson and Sons;2342.53;2;5;4.70
Wiegand - McDermott;1794.36;3;5;9.52
Zemlak, Hilll and Schmitt;1212.99;2;3;7.57
Wunsch - Price;786.23;2;4;2.20
Jones and Sons;729.31;2;4;4.57
Ziemann, Larkin and Weissnat;534.42;2;4;8.03
Ziemann, Krajcik and White;1176.71;2;5;2.02
Jenkins, Ernser and O\Conner;1609.99;4;4;1.19
Jones, Muller and Collins;2494.06;2;4;7.89
Abernathy, Labadie and Murazik;1705.37;3;3;8.54
Konopelski, Hessel and Ryan;583.36;4;4;1.48
Padberg - Moore;1103.37;4;2;6.80
Schuppe - Champlin;1358.87;1;4;6.98
Gorczany Group;2329.00;2;4;2.75
Blanda, Parker and Roberts;1013.27;3;2;5.94
Kuhic Group;1494.48;4;5;4.41
Tromp, Mante and Kuhic;515.86;3;4;8.22
Brown - Kutch;1233.35;3;4;8.11
Schultz LLC;1416.60;1;2;2.48
Moen and Sons;1387.43;2;4;6.80
Blick LLC;1281.27;1;2;8.95
Greenfelder - Stracke;744.04;3;4;5.56
Roberts Inc;1483.72;3;3;2.82
Satterfield, Huels and Cremin;1214.98;2;5;8.22
Larkin, Effertz and Keebler;1647.17;2;3;4.10
Botsford - Parisian;1544.92;2;5;3.58
Ritchie, Witting and Sanford;1424.36;3;3;7.00
Lehner, Barrows and Hansen;591.15;2;3;7.73
Keebler - Armstrong;1823.93;4;2;8.65
Glover Inc;1265.12;1;5;8.27
Grimes Group;1635.24;1;5;3.50
Gutmann - Jast;2115.95;3;2;2.75
Moore and Sons;1699.74;4;3;2.96
White Inc;2420.96;4;5;2.90
Feil - Christiansen;2336.58;3;2;1.64
Gutmann LLC;1978.54;2;4;9.71
Hammes - Huel;1189.45;2;5;7.77
Mante, Johnson and Rempel;2344.64;1;3;7.90
Kshlerin, Stamm and Runte;1761.37;1;5;4.00
Leuschke, Armstrong and Streich;2245.88;3;4;3.11
Schmitt, Hansen and Windler;864.24;2;4;6.82
Towne - Goodwin;743.46;3;3;2.13
Kreiger - Hamill;2308.16;3;3;4.45
Cronin, Paucek and Ullrich;2109.66;3;4;2.79
O\Hara - Franecki;1341.02;4;4;8.69
Rodriguez Group;923.04;1;2;5.11
Kirlin, Greenholt and Kshlerin;1947.19;2;5;8.18
Collier, Considine and Beer;724.61;2;4;9.86
Kuhn - Hegmann;765.30;3;5;4.49
Hegmann - Block;1454.27;3;4;6.36
Gutkowski, Bruen and Price;1480.37;4;3;4.31
Altenwerth, Herzog and Yost;2435.90;4;4;8.09
Konopelski - Dickinson;868.89;3;2;9.41
Boehm - Leuschke;1935.95;4;3;8.05
Schoen - Reichel;2379.26;2;5;6.63
Kihn - Bogan;1167.38;3;5;9.09
Gerhold - Spinka;994.29;1;2;1.12
Grimes Inc;805.74;2;4;9.81
Schimmel, Heaney and Crist;1224.80;2;2;3.02
Oberbrunner - Towne;1738.53;2;5;5.29
Bradtke LLC;2196.68;4;4;8.98
Walker - Padberg;938.93;1;2;9.06
Beatty - Becker;1524.49;1;4;7.50
Daugherty, Lubowitz and Kunze;1359.00;4;3;7.19
Mohr LLC;1982.75;3;4;1.60
Gutkowski - Schiller;1380.22;3;3;7.48
Nitzsche - Schuppe;2425.43;3;4;2.95
Haag - Ullrich;2288.79;2;5;2.95
Torp LLC;2004.55;2;3;8.91
Crona - Gorczany;1738.83;2;2;8.32
Ziemann, Bartoletti and Nader;2231.93;2;4;2.67
Schmidt Inc;660.83;4;5;6.06
Schneider, Mraz and Prosacco;1619.10;2;3;7.42
Bartoletti Inc;1494.00;3;3;7.20
Keeling Inc;1261.64;2;3;4.27
Hahn Inc;1076.62;2;5;4.00
Johns Group;1491.56;1;4;1.71
Welch, Koch and Hauck;1821.95;2;3;4.22
Adams - Goldner;1150.15;2;3;6.44
Mann Group;705.75;4;2;2.23
Schuster LLC;1294.20;3;2;8.18
Kerluke Inc;2113.32;4;5;7.90
Hackett, Runolfsson and Robel;1022.81;2;3;6.01
Goldner - Muller;1617.30;3;3;1.15
Gleason - Sauer;2369.93;4;4;5.24
McLaughlin, Rath and Schowalter;1081.77;2;3;9.14
Block - Lockman;917.05;4;4;1.81
Smith LLC;964.73;3;4;9.36
McGlynn, Runte and Olson;1091.64;1;2;3.73
Cassin, Watsica and Leffler;840.69;3;3;2.73
Pacocha, Bins and Corwin;2279.42;1;3;5.82
Sauer - Miller;2065.84;4;2;9.40
Gislason Group;1495.00;4;4;9.70
Quitzon, Langosh and Von;2298.20;2;5;3.02
Yundt, Stehr and O\Keefe;2449.92;2;4;2.02
West Group;2156.88;1;2;6.36
Sanford - Grady;1925.89;3;3;4.80
Will LLC;2453.44;3;4;4.72
Zboncak and Sons;811.16;1;4;2.05
Emard - Botsford;720.25;3;4;3.73
King LLC;1611.41;1;2;2.17
Schumm and Sons;1388.77;3;4;4.52
Rosenbaum Inc;576.75;2;5;6.68
Homenick Inc;1576.69;2;4;6.93
Huel LLC;2360.60;4;4;1.56
Daugherty LLC;1373.86;3;4;9.30
Rodriguez - Huels;1848.85;3;4;5.07
Weimann LLC;1245.69;1;5;3.58
Weber, Zboncak and Renner;2009.46;3;4;8.56
Ritchie, Bogan and Champlin;2093.27;2;5;9.33
Friesen, Kling and Mertz;784.49;2;4;8.97
Borer Inc;639.73;1;5;7.80
Nader - Ferry;1040.87;1;4;8.72
Lueilwitz Group;1860.60;1;4;5.40
Labadie - Casper;1919.35;4;3;9.73
Tillman, Hodkiewicz and Quigley;1053.47;2;3;2.80
Ortiz and Sons;1625.22;2;5;5.96
Runte and Sons;1899.44;3;5;6.15
Zemlak Group;2022.12;1;5;8.39
Casper, Ryan and Bashirian;1570.02;4;3;5.14
McCullough Group;1031.76;2;5;7.31
Jacobson - Mraz;1645.40;2;3;8.21
Hoppe, Corwin and Pacocha;1663.06;2;5;1.53
McLaughlin Inc;662.52;2;3;9.92
Gerhold - Jones;698.75;1;4;7.68
Wintheiser, Mohr and O\Keefe;867.75;3;2;4.26
Smith Group;1105.41;3;5;5.71
Harvey - Schowalter;1992.81;1;3;1.30
Brekke - West;2192.57;2;3;3.27
Davis - Dibbert;1544.05;3;3;9.36
Weissnat - Schumm;716.20;1;5;4.49
VonRueden - Herman;2258.86;4;4;8.95
Hoeger, Spencer and Jacobs;2434.76;2;2;9.51
Torp, Tremblay and Mitchell;733.88;3;3;6.74
Kutch - Schulist;1523.34;3;5;9.89
Adams Group;555.28;3;5;1.65
Weimann, Beahan and Beier;749.35;2;4;7.21
Haley Group;1526.88;2;2;2.00
Lesch - Rau;1072.17;4;3;4.19
Mertz Inc;1552.03;2;2;3.72
Nikolaus, Osinski and Walker;896.67;2;2;4.89
Douglas - Prohaska;892.72;4;3;8.07
Davis - Harris;1632.44;3;4;6.73
Ankunding, Abernathy and Gerhold;1244.88;4;2;8.60
Botsford - Metz;2266.96;2;4;4.13
Rath Inc;2248.94;3;5;8.38
Hartmann Inc;785.88;1;3;3.98
Hirthe - Veum;1927.48;2;4;1.19
Schinner, Cole and Greenholt;1654.22;1;2;3.09
Kovacek - Bins;537.66;3;3;7.11
Lang Inc;1241.56;2;5;3.86
Gerhold, Harvey and Friesen;2423.57;2;3;1.11
McGlynn - Kautzer;2338.05;4;2;8.36
Shields - Buckridge;1217.91;1;5;7.71
Hamill Group;1919.00;4;4;9.90
Quitzon, Batz and Wehner;943.04;3;3;5.00
Koepp and Sons;593.74;4;4;8.64
Boehm Group;503.64;3;2;8.11
Feest, Ortiz and Lockman;2369.15;1;5;8.02
Jakubowski - Windler;2022.87;3;4;2.86
Heidenreich Group;510.83;3;5;8.53
Ferry Inc;1463.15;4;4;9.05
Bauch - Moen;2335.60;2;2;8.02
Muller - Lesch;579.19;1;5;7.96
Labadie, Dooley and Crist;2467.60;4;2;6.03
Wuckert - Rau;1917.73;3;5;1.72
Fay Inc;967.63;3;4;5.94
O\Hara and Sons;1762.72;1;2;8.58
Jones - Jones;1568.83;1;5;8.82
Moen - Rath;537.10;2;4;7.81
Graham and Sons;978.75;4;4;1.99
Beatty - Leuschke;756.03;1;5;1.56
Pollich, Ritchie and Kihn;1007.05;3;4;2.42
Block - Rolfson;1365.03;3;4;1.78
Breitenberg, Feil and Bartell;1998.03;1;3;9.26
Kemmer and Sons;1770.09;2;2;7.94
Kertzmann Inc;1769.33;3;5;8.70
Leffler Inc;2449.27;1;2;9.24
Hegmann - Mayer;1997.47;3;3;1.50
DuBuque, Bednar and Bailey;652.73;1;3;1.54
Kertzmann LLC;1086.28;2;4;3.39
Kulas Inc;1299.34;3;5;6.35
Cummerata - Cartwright;1869.48;2;5;8.53
Brekke - Reichert;794.26;2;2;7.98
Conroy Group;2448.24;2;3;8.97
Hauck - Bechtelar;729.20;1;3;8.53
Bechtelar - Lockman;2138.27;2;3;6.46
Kovacek - Satterfield;2189.10;3;4;5.68
Kreiger, Veum and Hessel;2276.01;1;5;9.60
Adams and Sons;2137.42;2;3;8.23
Nolan, Hoppe and Hayes;1868.82;2;4;9.96
Boyer LLC;565.52;1;3;1.51
O\Keefe, Tillman and Mitchell;2187.50;2;4;8.81
Nikolaus, Lubowitz and Cronin;1085.41;3;3;9.15
Stoltenberg - Frami;932.92;1;3;2.73
Kutch, Haley and McClure;2133.19;1;2;1.02
VonRueden - Friesen;2095.74;3;3;5.59
Cruickshank, D\Amore and Hoppe;1324.03;4;3;4.83
Walsh Inc;1009.71;1;5;2.09
Renner Inc;788.16;4;4;8.13
Stracke - Luettgen;1373.21;3;3;2.29
Wisozk - Wyman;1699.82;1;5;7.68
Mann LLC;1153.62;3;2;1.77
Huels - Lakin;928.43;3;3;1.63
Sipes, Sanford and Pfannerstill;1611.84;1;4;4.88
Beatty - Russel;1661.02;1;4;4.16
Heaney and Sons;594.44;4;4;7.74
Mann, Batz and Gleichner;2158.17;4;5;2.27
Dooley - Gleichner;2151.54;3;4;9.95
Blanda, Johnson and Strosin;776.05;3;3;7.22
Bergstrom Inc;1316.36;3;4;1.11
MacGyver Group;510.98;2;2;2.69
Ankunding, Heaney and Hamill;1737.68;3;3;3.02
Hayes Group;1111.08;2;3;7.81
Kovacek and Sons;2278.69;3;2;3.10
Simonis Group;1372.30;1;3;2.72
Beahan, D\Amore and Franecki;1308.74;1;4;5.37
Pollich Group;1440.47;2;5;6.49
Parisian Group;1717.31;3;4;7.05
Heaney, Windler and Lemke;1720.96;1;3;3.78
Littel Inc;1949.72;1;4;9.42
Hansen, Dickinson and Rath;1169.71;1;2;9.49
Luettgen and Sons;1237.90;2;2;7.53
Brown Inc;2461.58;4;2;3.21
Grant - Adams;2440.05;2;4;3.64
Connelly, Lesch and Fadel;2216.84;2;3;2.57
Leannon, Cassin and Murazik;1854.64;1;4;4.92
Kub Inc;2403.42;1;2;8.63
Streich - Marvin;1567.93;4;5;9.64
Considine, Bogisich and Krajcik;2018.82;2;3;1.95
Oberbrunner - Ryan;2102.00;4;4;8.79
Brown Inc;2399.81;2;3;2.71
Veum, Will and Lueilwitz;2109.81;2;3;5.93
Pacocha, Hettinger and Shanahan;846.81;3;3;8.18
Langosh - Johns;2298.63;2;3;4.97
Littel Inc;1528.52;3;4;7.55
Huels Group;1632.39;3;4;8.20
Heaney - Senger;2373.45;2;2;4.01
Douglas Inc;1933.02;1;4;6.50
Kilback, Bradtke and Kozey;837.15;1;3;4.59
Rutherford Group;1156.19;1;3;8.98
Hagenes and Sons;1143.99;3;3;5.95
Kuvalis, Bogan and Cole;978.10;2;3;7.84
Marvin Group;2271.67;3;2;1.82
Erdman Group;1044.62;1;4;6.87
McLaughlin - McClure;2239.68;3;4;4.70
Harber Group;1021.07;1;4;9.18
Champlin, Kunde and Russel;1152.23;2;2;3.13
Terry - Torphy;1423.31;2;4;3.58
Graham, Gutkowski and Wintheiser;2038.79;3;3;6.93
Christiansen - Erdman;1673.36;3;5;8.86
Connelly - Kiehn;2159.89;3;4;6.22
Kunde - Heathcote;1492.16;1;3;1.37
Cormier Inc;1386.63;3;5;3.66
Mills and Sons;1341.51;2;5;2.42
Beier LLC;1525.14;1;4;9.40
Hilpert, Johns and O\Hara;2068.84;2;3;1.58
Koepp, Lubowitz and Schuster;526.69;1;4;2.59
Christiansen Group;2208.41;3;3;6.63
Cruickshank Inc;858.30;3;2;6.38
Ledner, Breitenberg and Rice;1019.11;1;5;4.18
Mayer - Daugherty;1391.62;2;3;1.90
Greenfelder and Sons;809.41;2;3;5.89
Auer, Sipes and Schmitt;500.05;2;3;2.34
West, Franecki and Wolff;1004.26;1;4;5.17
Cartwright, Wilkinson and Goldner;1859.09;3;4;7.60
Konopelski Inc;1863.55;4;4;4.58
McGlynn and Sons;2388.73;1;2;4.23
Huel, Gorczany and Boyle;830.28;3;4;5.64
Thiel - Hilll;1753.39;2;2;3.00
Hoeger Group;508.16;2;4;9.62
Carter, Powlowski and McGlynn;1687.63;1;3;2.87
Klocko, Thiel and Harber;1740.97;3;5;6.18
Muller, Thompson and Hills;1092.41;2;4;8.25
Dibbert, Prosacco and Lind;1480.16;2;3;5.60
Block and Sons;809.70;3;2;7.82
Considine - Ernser;1304.03;3;4;4.83
Hodkiewicz - Hartmann;1894.08;4;3;2.44
Smitham - Cruickshank;2440.03;2;4;3.60
Nader - Pfeffer;727.11;3;5;1.67
Ratke Group;1401.19;4;3;8.95
Walker Group;1072.47;4;5;5.20
Kris and Sons;1408.66;4;3;9.84
Koelpin - Rath;1826.71;3;2;3.94
Brown, Shanahan and Keeling;1206.03;4;4;7.20
Wiegand - Braun;1007.53;2;4;1.42
Roob Inc;2195.59;2;2;4.74
Hyatt - Metz;1117.15;2;5;1.34
Hills, Trantow and Kerluke;603.73;3;5;9.60
Schinner Group;1038.99;1;5;1.39
Mraz - Lemke;1120.50;3;4;6.30
Kohler - Kshlerin;2090.88;3;4;9.09
Cartwright - Dickens;1786.51;2;2;8.31
Schowalter, Corwin and Ward;2039.33;3;4;2.54
Schmitt, Parisian and Walter;1202.15;4;3;9.41
Hoeger Group;787.67;3;3;8.74
Harber Group;2244.27;1;2;6.52
MacGyver Group;646.51;1;3;8.27
Franey - Rowe;840.59;3;3;3.89
Lindgren - Dibbert;837.94;4;3;5.24
Kovacek, Purdy and Langworth;1830.70;2;2;2.38
Dooley and Sons;1683.22;1;3;4.52
Wiza LLC;1299.83;2;4;1.64
Lueilwitz - Kuhlman;1022.73;4;3;1.15
Gorczany Group;1606.11;3;4;9.44
Koelpin, Hermann and Friesen;1684.87;3;4;1.61
Schaefer Inc;1463.97;4;5;9.31
Baumbach - Terry;2109.56;2;2;7.35
Kovacek, Wisozk and Swaniawski;1458.69;2;4;9.97
Schiller and Sons;996.13;3;4;6.13
Kreiger and Sons;2227.77;2;4;6.97
Reinger - Jaskolski;792.85;1;3;3.43
Bradtke - Kub;813.43;1;4;7.14
O\Hara Group;2477.24;3;4;7.42
Stiedemann, Hansen and Herman;2329.48;2;4;7.22
Tremblay - Swaniawski;1154.02;2;4;7.14
Klein - Kovacek;2102.87;3;3;8.34
Purdy Group;1178.31;1;3;2.82
Kiehn - Lynch;561.89;3;3;3.49
Upton, Ziemann and Donnelly;2368.60;3;2;2.67
Maggio LLC;1655.17;2;5;1.01
Smitham and Sons;1490.69;4;3;2.20
Bruen, Armstrong and Ullrich;569.90;3;4;3.59
Mraz, Quigley and Orn;2315.42;3;4;6.82
Goldner - Langosh;1982.29;3;3;3.61
Bashirian, Braun and Sawayn;2447.66;4;2;5.72
Jacobson - Rolfson;2463.65;2;4;2.13
Zieme - Borer;681.00;2;2;1.07
Dach, Mueller and Murray;732.76;1;3;9.91
Shields, Dicki and Effertz;540.26;3;4;4.88
Bins Group;882.86;1;4;8.13
Gislason Inc;1450.45;2;4;4.86
Bashirian - Predovic;1772.30;3;5;8.49
Kuhn, Kirlin and Batz;1464.63;3;5;9.55
Becker, Zboncak and Powlowski;1067.35;3;3;2.75
Roob, Lehner and Lockman;2078.42;4;3;9.08
Gusikowski Group;1499.19;3;4;2.32
Kuhic - Cummings;2450.93;4;4;5.75
Heaney Inc;1797.68;3;2;8.49
Kuhlman Group;1515.48;4;3;1.97
Borer, Gleason and Stark;613.37;4;3;8.21
Mayer - Cruickshank;839.65;3;4;8.95
Paucek, Schulist and Gottlieb;972.74;3;4;6.04
Blanda LLC;1332.50;2;5;2.36
Jacobs - Kozey;814.03;4;2;2.51
Smitham, Schroeder and Tillman;1510.02;2;4;8.66
Gleichner - Homenick;2494.85;4;2;7.17
Conn, Hand and King;1769.10;3;5;4.39
Sporer - Rice;1770.61;2;4;5.01
Barrows LLC;2087.50;4;3;3.78
Daugherty and Sons;1374.24;2;4;8.53
Greenholt and Sons;1627.66;3;4;2.07
Koch - Considine;1796.64;3;4;2.38
Kerluke and Sons;1909.65;2;4;4.90
Wehner, Hoeger and Lebsack;614.80;2;4;2.41
Turner Group;2174.81;1;3;2.99
Swaniawski, Heaney and Gleason;746.82;4;2;9.28
Abbott - Lubowitz;2484.95;3;3;1.68
Greenfelder LLC;2448.09;3;3;7.47
Mante - D\Amore;2033.76;3;3;5.29
Gleichner, Wisoky and Hand;1797.27;1;3;8.85
Reilly, Adams and Bahringer;1739.55;2;3;9.60
Cummings Inc;1434.07;1;4;8.12
Stroman, Johns and Emmerich;2134.61;3;3;1.94
Hilll, Trantow and McCullough;1760.18;3;3;8.79
Price - Bartell;994.91;2;4;6.29
Mills - Veum;2263.08;1;4;7.68
Stracke, Jerde and Zieme;1348.25;4;3;7.72
Bosco Group;1797.62;3;2;2.69
Rutherford Inc;635.21;4;3;3.35
Schmidt LLC;1600.50;1;3;5.14
Lubowitz Group;1659.94;3;5;2.06
Ruecker Group;2141.85;3;4;6.30
Witting, Kovacek and Altenwerth;1666.07;3;2;9.60
Harris Inc;925.04;3;4;6.57
Lindgren, Connelly and Osinski;1894.84;2;4;8.05
Balistreri - Rowe;1707.19;4;3;4.36
Nitzsche LLC;1495.55;2;3;6.42
Frami Group;1076.69;3;3;1.66
Gorczany - Satterfield;2385.72;4;3;5.35
Padberg - Okuneva;1186.07;2;3;3.14
McLaughlin - Parisian;1874.39;1;2;6.17
O\Keefe - Barrows;1949.09;3;4;4.64
Ward - Gorczany;2298.56;1;4;3.40
Graham Group;1411.03;1;2;2.63
Stracke, Cormier and Gibson;1162.85;3;2;6.79
Leuschke Group;1896.10;4;4;2.17
Prosacco - Swaniawski;2276.00;4;3;9.89
Kunde - Weissnat;697.52;1;2;6.08
Treutel - DuBuque;2162.36;3;4;5.05
Marquardt, Bauch and Wunsch;933.10;4;4;9.73
Gislason, Blanda and Rau;865.41;4;4;2.42
Bins - Feeney;2215.35;1;4;9.14
Rice Group;1690.17;3;3;2.44
Bednar, Klein and Oberbrunner;2093.59;2;4;8.26
Mann - Langworth;1196.76;3;3;6.34
McLaughlin LLC;2353.21;2;3;5.35
Gleichner, Gusikowski and Cole;798.00;3;3;7.94
Denesik and Sons;2277.64;3;4;7.31
Russel LLC;880.87;2;5;7.74
Orn - Kemmer;1161.09;4;3;2.59
Kuvalis - Olson;2291.66;1;4;7.85
Mitchell, Corkery and Flatley;2282.25;4;4;6.26
Jenkins Group;1347.69;2;3;7.15
Waelchi - Stark;931.24;3;4;1.82
Senger, Torphy and Dibbert;1270.70;3;3;2.25
Shanahan - Abbott;2063.25;1;3;2.93
Koss - Kohler;2362.78;2;4;2.64
Stracke Group;1859.25;4;2;1.79
Yundt - Douglas;1874.76;1;3;4.69
Kuvalis - Quigley;658.00;2;2;3.28
Blanda, Upton and Witting;1478.66;2;3;4.14
Kuphal LLC;751.10;2;3;6.61
Marvin Inc;2131.99;3;3;5.85
Price and Sons;1020.22;2;5;2.69
Stamm - Wisoky;1480.11;2;3;7.79
Wolf and Sons;1463.14;3;3;8.66
Gleason, Schimmel and Schroeder;538.40;2;2;2.97
Kunze, Vandervort and McLaughlin;514.38;3;4;2.01
Greenholt Inc;2107.07;1;2;8.53
Lesch, Russel and Reichert;1319.33;3;5;4.56
McClure - Rosenbaum;2090.70;3;3;3.20
Schulist, Kessler and Ryan;2175.08;3;4;9.00
Lemke Inc;1515.30;1;4;6.23
Purdy, Watsica and Heathcote;2095.70;1;3;4.87
Bernier - Hackett;2487.46;3;3;1.37
Morar - Schowalter;2039.73;3;3;1.21
McClure - Trantow;1481.95;2;4;7.77
Ratke Inc;2287.26;2;2;1.63
Zulauf Inc;1368.14;3;3;7.20
Jast - Mueller;1987.48;3;5;3.35
Reynolds, Erdman and Parisian;1071.54;2;4;1.88
Ernser and Sons;580.22;2;2;1.56
Altenwerth - Bogisich;1274.06;3;4;7.72
Williamson - Robel;869.41;1;5;8.98
Leffler and Sons;2447.21;3;4;2.14
Adams Inc;579.53;1;3;5.17
Moen Inc;724.08;2;5;8.98
Oberbrunner and Sons;977.72;1;3;2.12
Metz Inc;1010.89;2;5;5.88
Parisian - Koss;1263.85;2;4;8.09
Herman - Gottlieb;1505.14;2;4;5.83
Bins and Sons;1249.82;3;5;3.82
Veum, Cartwright and Walsh;1355.18;2;3;9.07
Murphy and Sons;1906.28;2;3;7.38
Marks - O\Keefe;1309.48;3;4;7.31
Fritsch, Johns and Marks;2394.96;2;4;5.39
Pfeffer - Purdy;2090.17;1;2;8.35
Brekke - Hermiston;1421.33;2;2;6.07
Schneider Group;1954.12;1;2;4.57
Von and Sons;1358.58;4;2;4.45
Predovic - Walter;1317.45;2;3;1.78
Parisian Inc;930.72;3;2;4.46
Green and Sons;707.97;3;3;2.23
Nicolas Group;2400.15;3;3;1.03
Wisoky Group;2491.70;3;3;4.44
Rosenbaum - Franecki;2091.56;1;3;4.42
Homenick, Ratke and Boehm;2100.00;2;3;7.93
Mueller Inc;1557.61;1;4;9.60
Feeney, Moore and Breitenberg;1684.42;2;2;4.76
Bashirian, Ritchie and Kassulke;1259.47;4;5;7.28
Emard Group;987.47;2;3;3.91
Heidenreich, Ruecker and Frami;1465.76;2;5;9.53
Lehner and Sons;1785.74;3;3;8.51
Erdman and Sons;1533.66;4;4;6.59
Schroeder, Mann and Trantow;1129.49;2;3;6.04
Farrell, Brown and Hilpert;1459.58;2;5;9.21
Rolfson - Christiansen;2472.12;4;4;7.19
Cruickshank and Sons;1889.52;3;3;8.92
Corwin - Oberbrunner;698.31;2;2;3.93
Kuphal, Leffler and Trantow;508.37;1;3;5.72
Smitham, Schultz and Considine;2163.62;3;5;5.16
Dare Inc;1184.69;3;4;8.49
Gusikowski - Cormier;1875.40;4;4;2.02
Klein Inc;1238.88;2;4;1.93
Bruen and Sons;934.76;4;5;5.42
Bergnaum LLC;1086.25;2;4;2.69
Kuhn, Dickens and Reinger;1864.94;3;3;9.15
Predovic - Bayer;1900.77;4;3;8.83
Veum - Gottlieb;1222.66;1;4;9.37
Dickens, Homenick and Quigley;902.96;1;3;9.67
Ferry - Carter;1224.59;3;3;2.80
Ernser - Kihn;1445.68;3;2;4.30
Ankunding - Barton;590.62;1;3;4.54
Beier - Will;1217.15;2;4;8.07
Keeling and Sons;711.17;4;4;5.53
Wisozk Group;771.83;4;5;5.38
Friesen - Steuber;890.73;2;4;5.34
Greenfelder - Dickinson;2376.96;4;2;6.66
Waters, Ferry and Beer;1483.42;2;3;8.52
Will - Rowe;1445.94;1;4;2.15
Waters - Goodwin;910.73;4;2;8.38
Olson, Shields and Langworth;2291.66;3;3;9.26
Funk, Will and Hilpert;1642.39;1;3;8.67
Schiller - Kling;1425.49;2;4;1.91
Turcotte - O\Conner;667.78;1;3;8.15
Witting Group;2428.48;2;2;6.42
Johnston and Sons;1687.36;1;3;2.14
Crooks - Runolfsson;1932.77;2;5;8.84
